project_id,project_number,stage,publish_date,notification_number,detail_url,row_text,villages,survey_numbers,n_surveys,detail_ok,detail_error,detail_text,table_json
57786,MO/2018/57786,3A,2023-04-25,1899(E),https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=57786&EncHid=¬ification_id=62015&nid=9'),7 | 25/04/2023 | 1899(E) | 1899(E) | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
57786,MO/2018/57786,3A,2023-04-25,1900(E),https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=57786&EncHid=¬ification_id=62017&nid=9'),8 | 25/04/2023 | 1900(E) | 1900(E) | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
57786,MO/2018/57786,3A,2024-04-26,1825(E),https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=57786&EncHid=¬ification_id=68230&nid=9'),10 | 26/04/2024 | 1825(E) | 1825(E) | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
57786,MO/2018/57786,3A,2024-06-14,2310(E),https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=57786&EncHid=¬ification_id=68231&nid=9'),12 | 14/06/2024 | 2310(E) | 2310(E) | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
57786,MO/2018/57786,3D,2024-03-08,1176(E),https://bhoomirashi.gov.in/auth/revamp/sdet1.cshtml?project_id=57786&EncHid=¬ification_id=53189&nid=9'),3 | 08/03/2024 | 1176(E) | 1176(E) | View Details | 3D Notified,,,0,1,,,[]
57786,MO/2018/57786,3D,2024-03-08,1177(E),https://bhoomirashi.gov.in/auth/revamp/sdet1.cshtml?project_id=57786&EncHid=¬ification_id=53193&nid=9'),4 | 08/03/2024 | 1177(E) | 1177(E) | View Details | 3D Notified,,,0,1,,,[]
57786,MO/2018/57786,3D,2025-01-09,183(E),https://bhoomirashi.gov.in/auth/revamp/sdet1.cshtml?project_id=57786&EncHid=¬ification_id=56458&nid=9'),7 | 09/01/2025 | 183(E) | 183(E) | View Details | 3D Notified,,,0,1,,,[]
57786,MO/2018/57786,3D,2025-01-09,185(E),https://bhoomirashi.gov.in/auth/revamp/sdet1.cshtml?project_id=57786&EncHid=¬ification_id=56459&nid=9'),8 | 09/01/2025 | 185(E) | 185(E) | View Details | 3D Notified,,,0,1,,,[]
57789,MO/2018/57789,3A,2018-11-29,6012,https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=57789&EncHid=¬ification_id=47194&nid=9'),2 | 29/11/2018 | 6012 | ६०१२ | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
57789,MO/2018/57789,3A,2021-01-28,422(E),https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=57789&EncHid=¬ification_id=54129&nid=9'),4 | 28/01/2021 | 422(E) | ४२२ इ | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
57789,MO/2018/57789,3D,2019-11-13,4120(E),https://bhoomirashi.gov.in/auth/revamp/sdet1.cshtml?project_id=57789&EncHid=¬ification_id=37447&nid=9'),2 | 13/11/2019 | 4120(E) | 4120(E) | View Details | 3D Notified,,,0,1,,,[]
57789,MO/2018/57789,3D,2022-01-13,181(E),https://bhoomirashi.gov.in/auth/revamp/sdet1.cshtml?project_id=57789&EncHid=¬ification_id=43853&nid=9'),4 | 13/01/2022 | 181(E) | 181(ई) | View Details | 3D Notified,,,0,1,,,[]
57807,MO/2018/57807,3A,2022-02-14,631-E,https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=57807&EncHid=¬ification_id=57550&nid=9'),2 | 14/02/2022 | 631-E | 631-ई | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
57807,MO/2018/57807,3A,2022-03-16,1170-E,https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=57807&EncHid=¬ification_id=57563&nid=9'),4 | 16/03/2022 | 1170-E | 1170-ई | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
57807,MO/2018/57807,3A,2025-11-18,5251-E,https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=57807&EncHid=¬ification_id=74973&nid=9'),6 | 18/11/2025 | 5251-E | 5251-E | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
57807,MO/2018/57807,3D,2022-09-08,4204-E,https://bhoomirashi.gov.in/auth/revamp/sdet1.cshtml?project_id=57807&EncHid=¬ification_id=45257&nid=9'),2 | 08/09/2022 | 4204-E | 4204-E | View Details | 3D Notified,,,0,1,,,[]
57807,MO/2018/57807,3D,2023-02-22,819-E,https://bhoomirashi.gov.in/auth/revamp/sdet1.cshtml?project_id=57807&EncHid=¬ification_id=46978&nid=9'),4 | 22/02/2023 | 819-E | 819-अ | View Details | 3D Notified,,,0,1,,,[]
57807,MO/2018/57807,3D,2026-05-19,2566-E,https://bhoomirashi.gov.in/auth/revamp/sdet1.cshtml?project_id=57807&EncHid=¬ification_id=62924&nid=9'),6 | 19/05/2026 | 2566-E | 2566-E | View Details | 3D Notified,,,0,1,,,[]
